"bin_i","bin_j","chr","count"
44,40,"Chr2",126
44,41,"Chr2",347
44,42,"Chr2",498
44,43,"Chr2",711
44,44,"Chr2",1577
44,45,"Chr2",2
44,46,"Chr2",3
44,47,"Chr2",0
44,48,"Chr2",4
44,49,"Chr2",1
44,50,"Chr2",2
44,51,"Chr2",3
44,52,"Chr2",1
44,53,"Chr2",4
44,54,"Chr2",4
44,55,"Chr2",4
44,56,"Chr2",4
44,57,"Chr2",8
44,58,"Chr2",5
44,59,"Chr2",2
44,60,"Chr2",2
44,61,"Chr2",1
44,62,"Chr2",4
44,63,"Chr2",3
44,64,"Chr2",2
44,65,"Chr2",3
44,66,"Chr2",1
44,67,"Chr2",9
44,68,"Chr2",5
44,69,"Chr2",2
44,70,"Chr2",6
44,71,"Chr2",4
44,72,"Chr2",3
44,73,"Chr2",3
44,74,"Chr2",2
44,75,"Chr2",3
44,76,"Chr2",6
44,77,"Chr2",3
44,78,"Chr2",5
44,79,"Chr2",3
44,80,"Chr2",2
45,1,"Chr3",2
45,2,"Chr3",4
45,3,"Chr3",2
45,4,"Chr3",1
45,5,"Chr3",6
45,6,"Chr3",5
45,7,"Chr3",5
45,8,"Chr3",2
45,9,"Chr3",4
45,10,"Chr3",2
45,11,"Chr3",7
45,12,"Chr3",4
45,13,"Chr3",3
45,14,"Chr3",2
45,15,"Chr3",4
45,16,"Chr3",3
45,17,"Chr3",2
45,18,"Chr3",4
45,19,"Chr3",7
45,20,"Chr3",4
45,21,"Chr3",6
45,22,"Chr3",2
45,23,"Chr3",0
45,24,"Chr3",4
45,25,"Chr3",1
45,26,"Chr3",4
45,27,"Chr3",2
45,28,"Chr3",7
45,29,"Chr3",3
45,30,"Chr3",3
45,31,"Chr3",6
45,32,"Chr3",4
45,33,"Chr3",3
45,34,"Chr3",3
45,35,"Chr3",2
45,36,"Chr3",4
45,37,"Chr3",5
45,38,"Chr3",6
45,39,"Chr3",4
45,40,"Chr3",7
45,41,"Chr3",4
45,42,"Chr3",2
45,43,"Chr3",7
45,44,"Chr3",2
45,45,"Chr3",1837
45,46,"Chr3",1114
45,47,"Chr3",820
45,48,"Chr3",648
45,49,"Chr3",487
45,50,"Chr3",397
45,51,"Chr3",264
45,52,"Chr3",191
45,53,"Chr3",57
45,54,"Chr3",66
45,55,"Chr3",54
45,56,"Chr3",69
45,57,"Chr3",53
45,58,"Chr3",59
45,59,"Chr3",62
45,60,"Chr3",41
45,61,"Chr3",71
45,62,"Chr3",51
45,63,"Chr3",62
45,64,"Chr3",47
45,65,"Chr3",3
45,66,"Chr3",1
45,67,"Chr3",5
45,68,"Chr3",5
45,69,"Chr3",5
45,70,"Chr3",5
45,71,"Chr3",5
45,72,"Chr3",0
45,73,"Chr3",3
45,74,"Chr3",7
45,75,"Chr3",7
45,76,"Chr3",2
45,77,"Chr3",1
45,78,"Chr3",5
45,79,"Chr3",2
45,80,"Chr3",2
46,1,"Chr3",4
46,2,"Chr3",4
46,3,"Chr3",5
46,4,"Chr3",3
46,5,"Chr3",4
46,6,"Chr3",4
46,7,"Chr3",4
46,8,"Chr3",5
46,9,"Chr3",3
46,10,"Chr3",5
46,11,"Chr3",4
46,12,"Chr3",7
46,13,"Chr3",6
46,14,"Chr3",1
46,15,"Chr3",5
46,16,"Chr3",7
46,17,"Chr3",5
46,18,"Chr3",2
46,19,"Chr3",4
46,20,"Chr3",5
46,21,"Chr3",4
46,22,"Chr3",3
46,23,"Chr3",1
46,24,"Chr3",3
46,25,"Chr3",3
46,26,"Chr3",4
46,27,"Chr3",2
46,28,"Chr3",3
46,29,"Chr3",2
46,30,"Chr3",4
46,31,"Chr3",3
46,32,"Chr3",6
46,33,"Chr3",5
46,34,"Chr3",5
46,35,"Chr3",5
46,36,"Chr3",5
46,37,"Chr3",5
46,38,"Chr3",3
46,39,"Chr3",1
46,40,"Chr3",6
46,41,"Chr3",7
46,42,"Chr3",5
46,43,"Chr3",3
46,44,"Chr3",3
46,45,"Chr3",1114
46,46,"Chr3",3088
46,47,"Chr3",1921
46,48,"Chr3",1314
46,49,"Chr3",975
46,50,"Chr3",659
46,51,"Chr3",459
46,52,"Chr3",268
46,53,"Chr3",98
46,54,"Chr3",76
46,55,"Chr3",60
46,56,"Chr3",58
46,57,"Chr3",55
46,58,"Chr3",48
46,59,"Chr3",55
46,60,"Chr3",47
46,61,"Chr3",61
46,62,"Chr3",56
46,63,"Chr3",47
46,64,"Chr3",57
46,65,"Chr3",5
46,66,"Chr3",3
46,67,"Chr3",2
46,68,"Chr3",5
46,69,"Chr3",6
46,70,"Chr3",5
46,71,"Chr3",4
46,72,"Chr3",7
46,73,"Chr3",7
46,74,"Chr3",6
46,75,"Chr3",3
46,76,"Chr3",4
46,77,"Chr3",3
46,78,"Chr3",5
46,79,"Chr3",2
46,80,"Chr3",5
47,1,"Chr3",2
47,2,"Chr3",4
47,3,"Chr3",1
47,4,"Chr3",2
47,5,"Chr3",3
47,6,"Chr3",5
47,7,"Chr3",2
47,8,"Chr3",2
47,9,"Chr3",1
47,10,"Chr3",4
47,11,"Chr3",8
47,12,"Chr3",6
47,13,"Chr3",5
47,14,"Chr3",4
47,15,"Chr3",9
47,16,"Chr3",5
47,17,"Chr3",3
47,18,"Chr3",3
47,19,"Chr3",4
47,20,"Chr3",4
47,21,"Chr3",2
47,22,"Chr3",5
47,23,"Chr3",2
47,24,"Chr3",3
47,25,"Chr3",4
47,26,"Chr3",0
47,27,"Chr3",5
47,28,"Chr3",3
47,29,"Chr3",4
47,30,"Chr3",7
47,31,"Chr3",4
47,32,"Chr3",4
47,33,"Chr3",7
47,34,"Chr3",10
47,35,"Chr3",5
47,36,"Chr3",4
47,37,"Chr3",7
47,38,"Chr3",4
47,39,"Chr3",2
47,40,"Chr3",3
47,41,"Chr3",1
47,42,"Chr3",4
47,43,"Chr3",8
47,44,"Chr3",0
47,45,"Chr3",820
47,46,"Chr3",1921
47,47,"Chr3",5176
47,48,"Chr3",2827
47,49,"Chr3",1842
47,50,"Chr3",1163
47,51,"Chr3",681
47,52,"Chr3",363
47,53,"Chr3",107
47,54,"Chr3",69
47,55,"Chr3",62
47,56,"Chr3",59
47,57,"Chr3",67
47,58,"Chr3",64
47,59,"Chr3",49
47,60,"Chr3",52
47,61,"Chr3",66
47,62,"Chr3",64
47,63,"Chr3",52
47,64,"Chr3",64
47,65,"Chr3",1
47,66,"Chr3",5
47,67,"Chr3",3
47,68,"Chr3",5
47,69,"Chr3",1
47,70,"Chr3",5
47,71,"Chr3",11
47,72,"Chr3",8
47,73,"Chr3",4
47,74,"Chr3",4
47,75,"Chr3",5
47,76,"Chr3",6
47,77,"Chr3",6
47,78,"Chr3",4
47,79,"Chr3",4
47,80,"Chr3",3
48,1,"Chr3",0
48,2,"Chr3",9
48,3,"Chr3",2
48,4,"Chr3",2
48,5,"Chr3",1
48,6,"Chr3",5
48,7,"Chr3",4
48,8,"Chr3",3
48,9,"Chr3",6
48,10,"Chr3",10
48,11,"Chr3",9
48,12,"Chr3",6
48,13,"Chr3",9
48,14,"Chr3",4
48,15,"Chr3",7
48,16,"Chr3",7
48,17,"Chr3",3
48,18,"Chr3",3
48,19,"Chr3",3
48,20,"Chr3",2
48,21,"Chr3",2
48,22,"Chr3",2
48,23,"Chr3",3
48,24,"Chr3",1
48,25,"Chr3",1
48,26,"Chr3",7
48,27,"Chr3",8
48,28,"Chr3",5
48,29,"Chr3",4
48,30,"Chr3",5
48,31,"Chr3",8
48,32,"Chr3",7
48,33,"Chr3",11
48,34,"Chr3",6
48,35,"Chr3",8
48,36,"Chr3",4
48,37,"Chr3",6
48,38,"Chr3",3
48,39,"Chr3",5
48,40,"Chr3",6
48,41,"Chr3",3
48,42,"Chr3",2
48,43,"Chr3",5
48,44,"Chr3",4
48,45,"Chr3",648
48,46,"Chr3",1314
48,47,"Chr3",2827
48,48,"Chr3",6257
48,49,"Chr3",2993
48,50,"Chr3",1759
48,51,"Chr3",997
48,52,"Chr3",502
48,53,"Chr3",123
48,54,"Chr3",91
48,55,"Chr3",85
48,56,"Chr3",60
48,57,"Chr3",59
48,58,"Chr3",53
48,59,"Chr3",42
48,60,"Chr3",41
48,61,"Chr3",80
48,62,"Chr3",61
48,63,"Chr3",69
48,64,"Chr3",69
48,65,"Chr3",4
48,66,"Chr3",4
48,67,"Chr3",4
48,68,"Chr3",9
48,69,"Chr3",6
48,70,"Chr3",8
48,71,"Chr3",8
48,72,"Chr3",6
48,73,"Chr3",8
48,74,"Chr3",6
48,75,"Chr3",4
48,76,"Chr3",9
48,77,"Chr3",3
48,78,"Chr3",5
48,79,"Chr3",7
48,80,"Chr3",5
49,1,"Chr3",5
49,2,"Chr3",5
49,3,"Chr3",3
49,4,"Chr3",4
49,5,"Chr3",5
49,6,"Chr3",6
49,7,"Chr3",7
49,8,"Chr3",5
49,9,"Chr3",7
49,10,"Chr3",10
49,11,"Chr3",8
49,12,"Chr3",14
49,13,"Chr3",7
49,14,"Chr3",13
49,15,"Chr3",9
49,16,"Chr3",7
49,17,"Chr3",5
49,18,"Chr3",5
49,19,"Chr3",3
49,20,"Chr3",4
49,21,"Chr3",6
49,22,"Chr3",3
49,23,"Chr3",4
49,24,"Chr3",1
49,25,"Chr3",2
49,26,"Chr3",3
49,27,"Chr3",2
49,28,"Chr3",6
49,29,"Chr3",6
49,30,"Chr3",7
49,31,"Chr3",9
49,32,"Chr3",14
49,33,"Chr3",11
49,34,"Chr3",12
49,35,"Chr3",21
49,36,"Chr3",15
49,37,"Chr3",9
49,38,"Chr3",5
49,39,"Chr3",5
49,40,"Chr3",5
49,41,"Chr3",4
49,42,"Chr3",4
49,43,"Chr3",2
49,44,"Chr3",1
49,45,"Chr3",487
49,46,"Chr3",975
49,47,"Chr3",1842
49,48,"Chr3",2993
49,49,"Chr3",6325
49,50,"Chr3",2684
49,51,"Chr3",1359
49,52,"Chr3",684
49,53,"Chr3",135
49,54,"Chr3",87
49,55,"Chr3",74
49,56,"Chr3",79
49,57,"Chr3",80
49,58,"Chr3",74
49,59,"Chr3",58
49,60,"Chr3",62
49,61,"Chr3",78
49,62,"Chr3",58
49,63,"Chr3",77
49,64,"Chr3",79
49,65,"Chr3",3
49,66,"Chr3",7
49,67,"Chr3",7
49,68,"Chr3",6
49,69,"Chr3",11
49,70,"Chr3",9
49,71,"Chr3",15
49,72,"Chr3",11
49,73,"Chr3",15
49,74,"Chr3",6
49,75,"Chr3",10
49,76,"Chr3",4
49,77,"Chr3",6
49,78,"Chr3",1
49,79,"Chr3",7
49,80,"Chr3",5
50,1,"Chr3",3
50,2,"Chr3",4
50,3,"Chr3",3
50,4,"Chr3",5
50,5,"Chr3",4
50,6,"Chr3",6
50,7,"Chr3",8
50,8,"Chr3",4
50,9,"Chr3",12
50,10,"Chr3",17
50,11,"Chr3",14
50,12,"Chr3",15
50,13,"Chr3",21
50,14,"Chr3",11
50,15,"Chr3",9
50,16,"Chr3",10
50,17,"Chr3",10
50,18,"Chr3",3
50,19,"Chr3",10
50,20,"Chr3",3
50,21,"Chr3",6
50,22,"Chr3",2
50,23,"Chr3",0
50,24,"Chr3",1
50,25,"Chr3",3
50,26,"Chr3",6
50,27,"Chr3",4
50,28,"Chr3",2
50,29,"Chr3",5
50,30,"Chr3",10
50,31,"Chr3",6
50,32,"Chr3",14
50,33,"Chr3",16
50,34,"Chr3",13
50,35,"Chr3",16
50,36,"Chr3",9
50,37,"Chr3",12
50,38,"Chr3",8
50,39,"Chr3",4
50,40,"Chr3",10
50,41,"Chr3",10
50,42,"Chr3",4
50,43,"Chr3",5
50,44,"Chr3",2
50,45,"Chr3",397
50,46,"Chr3",659
50,47,"Chr3",1163
50,48,"Chr3",1759
50,49,"Chr3",2684
50,50,"Chr3",4964
50,51,"Chr3",1823
50,52,"Chr3",857
50,53,"Chr3",156
50,54,"Chr3",131
50,55,"Chr3",99
50,56,"Chr3",86
50,57,"Chr3",61
50,58,"Chr3",80
50,59,"Chr3",70
50,60,"Chr3",64
50,61,"Chr3",99
50,62,"Chr3",83
50,63,"Chr3",80
50,64,"Chr3",77
50,65,"Chr3",7
50,66,"Chr3",3
50,67,"Chr3",9
50,68,"Chr3",9
50,69,"Chr3",12
50,70,"Chr3",13
50,71,"Chr3",12
50,72,"Chr3",17
50,73,"Chr3",15
50,74,"Chr3",16
50,75,"Chr3",8
50,76,"Chr3",12
50,77,"Chr3",2
50,78,"Chr3",8
50,79,"Chr3",3
50,80,"Chr3",7
51,1,"Chr3",7
51,2,"Chr3",1
51,3,"Chr3",3
51,4,"Chr3",3
51,5,"Chr3",3
51,6,"Chr3",5
51,7,"Chr3",7
51,8,"Chr3",16
51,9,"Chr3",10
51,10,"Chr3",20
51,11,"Chr3",24
51,12,"Chr3",24
51,13,"Chr3",22
51,14,"Chr3",11
51,15,"Chr3",10
51,16,"Chr3",12
51,17,"Chr3",6
51,18,"Chr3",7
51,19,"Chr3",7
51,20,"Chr3",4
51,21,"Chr3",3
51,22,"Chr3",0
51,23,"Chr3",5
51,24,"Chr3",4
51,25,"Chr3",5
51,26,"Chr3",3
51,27,"Chr3",8
51,28,"Chr3",4
51,29,"Chr3",13
51,30,"Chr3",15
51,31,"Chr3",10
51,32,"Chr3",16
51,33,"Chr3",19
51,34,"Chr3",20
51,35,"Chr3",16
51,36,"Chr3",17
51,37,"Chr3",11
51,38,"Chr3",11
51,39,"Chr3",6
51,40,"Chr3",12
51,41,"Chr3",6
51,42,"Chr3",5
51,43,"Chr3",3
51,44,"Chr3",3
51,45,"Chr3",264
51,46,"Chr3",459
51,47,"Chr3",681
51,48,"Chr3",997
51,49,"Chr3",1359
51,50,"Chr3",1823
51,51,"Chr3",3126
51,52,"Chr3",1047
51,53,"Chr3",205
51,54,"Chr3",125
51,55,"Chr3",107
51,56,"Chr3",94
51,57,"Chr3",79
51,58,"Chr3",78
51,59,"Chr3",77
51,60,"Chr3",67
51,61,"Chr3",91
51,62,"Chr3",93
51,63,"Chr3",85
51,64,"Chr3",74
51,65,"Chr3",7
51,66,"Chr3",10
51,67,"Chr3",9
51,68,"Chr3",11
51,69,"Chr3",9
51,70,"Chr3",22
51,71,"Chr3",21
51,72,"Chr3",25
51,73,"Chr3",21
51,74,"Chr3",26
51,75,"Chr3",12
51,76,"Chr3",7
51,77,"Chr3",7
51,78,"Chr3",5
51,79,"Chr3",1
51,80,"Chr3",4
52,1,"Chr3",3
52,2,"Chr3",4
52,3,"Chr3",4
52,4,"Chr3",1
52,5,"Chr3",6
52,6,"Chr3",6
52,7,"Chr3",8
52,8,"Chr3",17
52,9,"Chr3",11
52,10,"Chr3",31
52,11,"Chr3",26
52,12,"Chr3",19
52,13,"Chr3",21
52,14,"Chr3",18
52,15,"Chr3",17
52,16,"Chr3",11
52,17,"Chr3",9
52,18,"Chr3",4
52,19,"Chr3",5
52,20,"Chr3",4
52,21,"Chr3",3
52,22,"Chr3",2
52,23,"Chr3",1
52,24,"Chr3",5
52,25,"Chr3",1
52,26,"Chr3",5
52,27,"Chr3",12
52,28,"Chr3",6
52,29,"Chr3",7
52,30,"Chr3",14
52,31,"Chr3",19
52,32,"Chr3",25
52,33,"Chr3",25
52,34,"Chr3",26
52,35,"Chr3",22
52,36,"Chr3",13
52,37,"Chr3",14
52,38,"Chr3",10
52,39,"Chr3",9
52,40,"Chr3",2
52,41,"Chr3",6
52,42,"Chr3",5
52,43,"Chr3",3
52,44,"Chr3",1
52,45,"Chr3",191
52,46,"Chr3",268
52,47,"Chr3",363
52,48,"Chr3",502
52,49,"Chr3",684
52,50,"Chr3",857
52,51,"Chr3",1047
52,52,"Chr3",1898
52,53,"Chr3",227
52,54,"Chr3",153
52,55,"Chr3",114
52,56,"Chr3",110
52,57,"Chr3",93
52,58,"Chr3",85
52,59,"Chr3",74
52,60,"Chr3",67
52,61,"Chr3",133
52,62,"Chr3",103
52,63,"Chr3",99
52,64,"Chr3",95
52,65,"Chr3",4
52,66,"Chr3",6
52,67,"Chr3",10
52,68,"Chr3",12
52,69,"Chr3",14
52,70,"Chr3",24
52,71,"Chr3",20
52,72,"Chr3",27
52,73,"Chr3",21
52,74,"Chr3",14
52,75,"Chr3",17
52,76,"Chr3",14
52,77,"Chr3",6
52,78,"Chr3",6
52,79,"Chr3",9
52,80,"Chr3",6
53,1,"Chr3",5
53,2,"Chr3",1
53,3,"Chr3",4
53,4,"Chr3",3
53,5,"Chr3",8
53,6,"Chr3",8
53,7,"Chr3",7
53,8,"Chr3",14
53,9,"Chr3",15
53,10,"Chr3",25
53,11,"Chr3",24
53,12,"Chr3",30
53,13,"Chr3",20
53,14,"Chr3",20
53,15,"Chr3",16
53,16,"Chr3",11
53,17,"Chr3",10
53,18,"Chr3",8
53,19,"Chr3",7
53,20,"Chr3",6
53,21,"Chr3",5
53,22,"Chr3",6
53,23,"Chr3",3
53,24,"Chr3",5
53,25,"Chr3",0
53,26,"Chr3",4
53,27,"Chr3",3
53,28,"Chr3",10
53,29,"Chr3",10
53,30,"Chr3",16
53,31,"Chr3",18
53,32,"Chr3",22
53,33,"Chr3",29
53,34,"Chr3",31
53,35,"Chr3",29
53,36,"Chr3",20
53,37,"Chr3",18
53,38,"Chr3",13
53,39,"Chr3",16
53,40,"Chr3",11
53,41,"Chr3",4
53,42,"Chr3",6
53,43,"Chr3",5
53,44,"Chr3",4
53,45,"Chr3",57
53,46,"Chr3",98
53,47,"Chr3",107
53,48,"Chr3",123
53,49,"Chr3",135
53,50,"Chr3",156
53,51,"Chr3",205
53,52,"Chr3",227
53,53,"Chr3",1477
53,54,"Chr3",673
53,55,"Chr3",431
53,56,"Chr3",318
53,57,"Chr3",281
53,58,"Chr3",215
53,59,"Chr3",175
53,60,"Chr3",174
53,61,"Chr3",71
53,62,"Chr3",68
53,63,"Chr3",62
53,64,"Chr3",71
53,65,"Chr3",6
53,66,"Chr3",7
53,67,"Chr3",12
53,68,"Chr3",18
53,69,"Chr3",23
53,70,"Chr3",36
53,71,"Chr3",19
53,72,"Chr3",24
53,73,"Chr3",32
53,74,"Chr3",28
53,75,"Chr3",27
53,76,"Chr3",11
53,77,"Chr3",9
53,78,"Chr3",7
53,79,"Chr3",1
53,80,"Chr3",5
54,1,"Chr3",3
54,2,"Chr3",5
54,3,"Chr3",2
54,4,"Chr3",1
54,5,"Chr3",5
54,6,"Chr3",11
54,7,"Chr3",16
54,8,"Chr3",19
54,9,"Chr3",28
54,10,"Chr3",25
54,11,"Chr3",34
54,12,"Chr3",31
54,13,"Chr3",38
54,14,"Chr3",23
54,15,"Chr3",21
54,16,"Chr3",10
54,17,"Chr3",13
54,18,"Chr3",7
54,19,"Chr3",3
54,20,"Chr3",7
54,21,"Chr3",6
54,22,"Chr3",4
54,23,"Chr3",4
54,24,"Chr3",3
54,25,"Chr3",3
54,26,"Chr3",9
54,27,"Chr3",1
54,28,"Chr3",9
54,29,"Chr3",9
54,30,"Chr3",13
54,31,"Chr3",15
54,32,"Chr3",32
54,33,"Chr3",20
54,34,"Chr3",33
54,35,"Chr3",39
54,36,"Chr3",22
54,37,"Chr3",17
54,38,"Chr3",13
54,39,"Chr3",13
54,40,"Chr3",6
54,41,"Chr3",4
54,42,"Chr3",4
54,43,"Chr3",5
54,44,"Chr3",4
54,45,"Chr3",66
54,46,"Chr3",76
54,47,"Chr3",69
54,48,"Chr3",91
54,49,"Chr3",87
54,50,"Chr3",131
54,51,"Chr3",125
54,52,"Chr3",153
54,53,"Chr3",673
54,54,"Chr3",1415
54,55,"Chr3",731
54,56,"Chr3",469
54,57,"Chr3",379
54,58,"Chr3",257
54,59,"Chr3",225
54,60,"Chr3",222
54,61,"Chr3",71
54,62,"Chr3",81
54,63,"Chr3",73
54,64,"Chr3",58
54,65,"Chr3",7
54,66,"Chr3",9
54,67,"Chr3",13
54,68,"Chr3",14
54,69,"Chr3",31
54,70,"Chr3",26
54,71,"Chr3",31
54,72,"Chr3",23
54,73,"Chr3",25
54,74,"Chr3",22
54,75,"Chr3",26
54,76,"Chr3",14
54,77,"Chr3",9
54,78,"Chr3",6
54,79,"Chr3",7
54,80,"Chr3",6
55,1,"Chr3",4
55,2,"Chr3",4
55,3,"Chr3",5
55,4,"Chr3",2
55,5,"Chr3",4
55,6,"Chr3",6
55,7,"Chr3",10
55,8,"Chr3",18
55,9,"Chr3",25
55,10,"Chr3",22
55,11,"Chr3",34
55,12,"Chr3",30
55,13,"Chr3",40
55,14,"Chr3",21
55,15,"Chr3",19
55,16,"Chr3",14
55,17,"Chr3",14
55,18,"Chr3",8
55,19,"Chr3",11
55,20,"Chr3",4
55,21,"Chr3",6
55,22,"Chr3",6
55,23,"Chr3",3
55,24,"Chr3",8
55,25,"Chr3",2
55,26,"Chr3",5
55,27,"Chr3",6
55,28,"Chr3",4
55,29,"Chr3",11
55,30,"Chr3",22
55,31,"Chr3",26
55,32,"Chr3",40
55,33,"Chr3",33
55,34,"Chr3",29
55,35,"Chr3",27
55,36,"Chr3",25
55,37,"Chr3",24
55,38,"Chr3",13
55,39,"Chr3",12
55,40,"Chr3",8
55,41,"Chr3",5
55,42,"Chr3",4
55,43,"Chr3",3
55,44,"Chr3",4
55,45,"Chr3",54
55,46,"Chr3",60
55,47,"Chr3",62
55,48,"Chr3",85
55,49,"Chr3",74
55,50,"Chr3",99
55,51,"Chr3",107
55,52,"Chr3",114
55,53,"Chr3",431
55,54,"Chr3",731
55,55,"Chr3",1491
55,56,"Chr3",838
55,57,"Chr3",538
55,58,"Chr3",432
55,59,"Chr3",369
55,60,"Chr3",279
55,61,"Chr3",120
55,62,"Chr3",71
55,63,"Chr3",65
55,64,"Chr3",65
55,65,"Chr3",5
55,66,"Chr3",4
55,67,"Chr3",13
55,68,"Chr3",17
55,69,"Chr3",17
55,70,"Chr3",27
55,71,"Chr3",25
55,72,"Chr3",24
55,73,"Chr3",21
55,74,"Chr3",20
55,75,"Chr3",17
55,76,"Chr3",17
55,77,"Chr3",9
55,78,"Chr3",4
55,79,"Chr3",5
55,80,"Chr3",7
56,1,"Chr3",5
56,2,"Chr3",4
56,3,"Chr3",3
56,4,"Chr3",2
56,5,"Chr3",4
56,6,"Chr3",8
56,7,"Chr3",7
56,8,"Chr3",9
56,9,"Chr3",14
56,10,"Chr3",23
56,11,"Chr3",25
56,12,"Chr3",27
56,13,"Chr3",32
56,14,"Chr3",21
56,15,"Chr3",18
56,16,"Chr3",10
56,17,"Chr3",11
56,18,"Chr3",5
56,19,"Chr3",6
56,20,"Chr3",3
56,21,"Chr3",6
56,22,"Chr3",4
56,23,"Chr3",2
56,24,"Chr3",4
56,25,"Chr3",2
56,26,"Chr3",3
56,27,"Chr3",6
56,28,"Chr3",11
56,29,"Chr3",15
56,30,"Chr3",14
56,31,"Chr3",11
56,32,"Chr3",13
56,33,"Chr3",24
56,34,"Chr3",30
56,35,"Chr3",30
56,36,"Chr3",14
56,37,"Chr3",16
56,38,"Chr3",13
56,39,"Chr3",9
56,40,"Chr3",9
56,41,"Chr3",6
56,42,"Chr3",5
56,43,"Chr3",4
56,44,"Chr3",4
56,45,"Chr3",69
56,46,"Chr3",58
56,47,"Chr3",59
56,48,"Chr3",60
56,49,"Chr3",79
56,50,"Chr3",86
56,51,"Chr3",94
56,52,"Chr3",110
56,53,"Chr3",318
56,54,"Chr3",469
56,55,"Chr3",838
56,56,"Chr3",1869
56,57,"Chr3",1116
56,58,"Chr3",783
56,59,"Chr3",621
56,60,"Chr3",480
56,61,"Chr3",156
56,62,"Chr3",125
56,63,"Chr3",84
56,64,"Chr3",53
56,65,"Chr3",5
56,66,"Chr3",5
56,67,"Chr3",6
56,68,"Chr3",19
56,69,"Chr3",19
56,70,"Chr3",18
56,71,"Chr3",15
56,72,"Chr3",23
56,73,"Chr3",32
56,74,"Chr3",33
56,75,"Chr3",19
56,76,"Chr3",9
56,77,"Chr3",14
56,78,"Chr3",10
56,79,"Chr3",2
56,80,"Chr3",2
57,1,"Chr3",2
57,2,"Chr3",3
57,3,"Chr3",1
57,4,"Chr3",4
57,5,"Chr3",6
57,6,"Chr3",5
57,7,"Chr3",4
57,8,"Chr3",9
57,9,"Chr3",9
57,10,"Chr3",12
57,11,"Chr3",24
57,12,"Chr3",18
57,13,"Chr3",22
57,14,"Chr3",16
57,15,"Chr3",12
57,16,"Chr3",17
57,17,"Chr3",6
57,18,"Chr3",6
57,19,"Chr3",5
57,20,"Chr3",5
57,21,"Chr3",3
57,22,"Chr3",5
57,23,"Chr3",1
57,24,"Chr3",3
57,25,"Chr3",3
57,26,"Chr3",2
57,27,"Chr3",5
57,28,"Chr3",4
57,29,"Chr3",12
57,30,"Chr3",7
57,31,"Chr3",9
57,32,"Chr3",18
57,33,"Chr3",20
57,34,"Chr3",17
57,35,"Chr3",25
57,36,"Chr3",15
57,37,"Chr3",9
57,38,"Chr3",8
57,39,"Chr3",11
57,40,"Chr3",9
57,41,"Chr3",2
57,42,"Chr3",0
57,43,"Chr3",1
57,44,"Chr3",8
57,45,"Chr3",53
57,46,"Chr3",55
57,47,"Chr3",67
57,48,"Chr3",59
57,49,"Chr3",80
57,50,"Chr3",61
57,51,"Chr3",79
57,52,"Chr3",93
57,53,"Chr3",281
57,54,"Chr3",379
57,55,"Chr3",538
57,56,"Chr3",1116
57,57,"Chr3",3001
57,58,"Chr3",1878
57,59,"Chr3",1363
57,60,"Chr3",987
57,61,"Chr3",248
57,62,"Chr3",188
57,63,"Chr3",143
57,64,"Chr3",86
57,65,"Chr3",2
57,66,"Chr3",5
57,67,"Chr3",4
57,68,"Chr3",14
57,69,"Chr3",16
57,70,"Chr3",21
57,71,"Chr3",13
57,72,"Chr3",22
57,73,"Chr3",22
57,74,"Chr3",13
57,75,"Chr3",11
57,76,"Chr3",10
57,77,"Chr3",4
57,78,"Chr3",4
57,79,"Chr3",5
57,80,"Chr3",4
58,1,"Chr3",2
58,2,"Chr3",2
58,3,"Chr3",5
58,4,"Chr3",5
58,5,"Chr3",5
58,6,"Chr3",10
58,7,"Chr3",5
58,8,"Chr3",13
58,9,"Chr3",9
58,10,"Chr3",12
58,11,"Chr3",14
58,12,"Chr3",14
58,13,"Chr3",9
58,14,"Chr3",15
58,15,"Chr3",13
58,16,"Chr3",7
58,17,"Chr3",9
58,18,"Chr3",5
58,19,"Chr3",3
58,20,"Chr3",5
58,21,"Chr3",4
58,22,"Chr3",4
58,23,"Chr3",2
58,24,"Chr3",2
58,25,"Chr3",1
58,26,"Chr3",4
58,27,"Chr3",5
58,28,"Chr3",8
58,29,"Chr3",7
58,30,"Chr3",6
58,31,"Chr3",9
58,32,"Chr3",15
58,33,"Chr3",18
58,34,"Chr3",23
58,35,"Chr3",19
58,36,"Chr3",12
58,37,"Chr3",11
58,38,"Chr3",13
58,39,"Chr3",6
58,40,"Chr3",9
58,41,"Chr3",2
58,42,"Chr3",5
58,43,"Chr3",4
58,44,"Chr3",5
58,45,"Chr3",59
58,46,"Chr3",48
58,47,"Chr3",64
58,48,"Chr3",53
58,49,"Chr3",74
58,50,"Chr3",80
58,51,"Chr3",78
58,52,"Chr3",85
58,53,"Chr3",215
58,54,"Chr3",257
58,55,"Chr3",432
58,56,"Chr3",783
58,57,"Chr3",1878
58,58,"Chr3",4946
58,59,"Chr3",2724
58,60,"Chr3",1759
58,61,"Chr3",423
58,62,"Chr3",268
58,63,"Chr3",173
58,64,"Chr3",116
58,65,"Chr3",3
58,66,"Chr3",5
58,67,"Chr3",7
58,68,"Chr3",7
58,69,"Chr3",12
58,70,"Chr3",4
58,71,"Chr3",14
58,72,"Chr3",14
58,73,"Chr3",18
58,74,"Chr3",15
58,75,"Chr3",10
58,76,"Chr3",10
58,77,"Chr3",12
58,78,"Chr3",6
58,79,"Chr3",5
58,80,"Chr3",2
